stream_index,actual_wait,predicted_wait,rolling_mae,drift_trigger
624,38,33.97632541496775,6.235994291489606,0
625,18,18.547254508612887,6.132952600944714,0
626,24,24.93003210088858,6.105107135014879,0
627,0,13.370564291045648,6.158968689573764,0
628,0,-0.6470454550891098,6.069062426891146,0
629,52,32.145200443910795,6.276263107062222,0
630,18,17.05407817794861,6.161139390581658,0
631,3,14.449250222291733,6.197395401256379,0
632,0,-5.968311285363324,6.2303971736748665,0
633,16,26.70081787785093,6.148295050938389,0
634,21,18.970753833778822,6.057088640154352,0
635,48,37.86905914538988,6.097083610216449,0
636,35,44.92249721034064,6.1691094076349895,0
637,29,33.60349790587631,6.208470797162119,0
638,3,12.990041147715841,6.271848704091492,0
639,10,24.203382473616376,6.284034187579993,0
640,39,40.66610967358291,6.265368720246679,0
641,29,25.19545039425665,6.299630334486389,0
642,13,7.8840649700211465,6.140760896127697,0
643,0,4.056586137734513,6.141847135189437,0
644,12,24.663107790832044,6.111987815566972,0
645,0,0.8744433707353405,6.038638193441607,0
646,23,11.716287576428964,6.138087159802964,0
647,55,36.52084111557925,6.2521490974209,0
648,5,-0.7804811732537864,6.319314450618002,0
649,14,24.09167976997145,6.331930567532115,0
650,4,6.946157284627315,6.337339824863693,0
651,0,-4.139652020276753,6.35240936393531,0
652,21,17.206860906958628,6.363924829791155,0
653,0,-7.464196811320868,6.277215296695779,0
654,0,12.908250397171354,6.375790337110354,0
655,0,2.031103070176787,6.379640401319409,0
656,5,6.801377977415356,6.327287749586416,0
657,19,8.588585774032438,6.357408868199414,0
658,0,-8.2255779352002,6.445657731829729,0
659,0,-0.5016897946151815,6.301100950433765,0
660,0,1.8771553060754975,6.24648247546058,0
661,15,23.801730829215096,6.2297915354184665,0
662,4,0.7023782219869172,6.150783914601726,0
663,9,13.787960376596182,6.124985635818052,0
664,36,38.47639345977132,6.073801552038604,0
665,0,-2.0137715772611813,6.042520912822211,0
666,39,25.9185719276687,6.20397851466136,0
667,11,26.51331822048549,6.36611159217948,0
668,0,-4.957392124097993,6.381780799840636,0
669,12,13.131025397469525,6.298641787796188,0
670,0,13.54478272709967,6.456437078802776,0
671,21,20.634488262181954,6.430849855277534,0
672,12,12.858151673401235,6.415560327510266,0
673,13,15.528227753093722,6.4354863194604786,0
674,4,9.815008355165453,6.475957655535855,0
675,0,-9.97179334977329,6.5295202914718615,0
676,2,27.137446001483383,6.656251656810573,0
677,46,38.05809921851011,6.72983244336924,0
678,9,18.655992187436922,6.740805525591242,0
679,13,14.068565703543678,6.688645791491408,0
680,6,18.016907085793306,6.737682049988834,0
681,3,-3.250370780427321,6.652128269124148,0
682,27,16.590460209701746,6.6094507078911935,0
683,0,7.839610791907942,6.584902876466032,0
684,2,11.229756362807148,6.63189539454275,0
685,20,23.07126178491833,6.59296163414384,0
686,9,15.60731862494631,6.635768036177436,0
687,36,38.16468582057571,6.557489097555037,0
688,13,9.776688604725845,6.440411546597471,0
689,0,-5.794689806182692,6.4618086146845,0
690,9,15.356794458162428,6.507237551134123,0
691,0,5.5442990776120205,6.543821616623688,0
692,10,11.79545281586757,6.455138946278986,0
693,14,23.814901391418395,6.539523196519184,0
694,20,19.13784313499323,6.537095874911481,0
695,0,7.068624054191991,6.49170395823441,0
696,11,11.864047818032407,6.306648184047257,0
697,16,21.26860461480126,6.3064747042503395,0
698,58,39.537694454790504,6.480146471052969,0
699,2,12.9397575575052,6.602155950998451,0
700,6,14.566111405363928,6.6734606049643,0
701,56,35.94195516480755,6.8604324370296315,0
702,22,15.131255765181876,6.926166445356938,0
703,18,21.150587924490637,6.930108277309477,0
704,37,36.48220489495566,6.886284783809627,0
705,32,26.686769631775956,6.945859482054767,0
706,12,6.616661637193902,7.001525810328735,0
707,43,44.86862193511496,6.857751530879602,0
708,32,22.67328338095158,6.966247420429093,0
709,35,33.5897139470342,6.735691001640052,0
710,23,17.475315232956397,6.792925538452454,0
711,2,17.536279541136985,6.8440134049380195,0
712,16,25.28412591980824,6.88546108786858,0
713,20,23.106191506696128,6.790528258229145,0
714,41,31.079587521534528,6.8891678371322005,0
715,0,13.762483579859062,6.9345621211978115,0
716,24,27.79025631313828,6.857909109982782,0
717,27,34.73827608883094,6.897093837269715,0
718,17,12.76115867174568,6.825203839526447,0
719,22,24.746204454243248,6.681989114284282,0
720,10,6.598139889898734,6.703685994740762,0
721,13,13.028790081650158,6.6564890006895965,0
722,31,22.61886636745917,6.697303983221621,0
723,3,18.472839612605377,6.840007151657508,0
724,37,28.08617261765198,6.7931411465514575,0
725,47,41.60507412074478,6.849647177907956,0
726,2,0.24632053159671763,6.730521765968358,0
727,8,14.240783512318403,6.57754207381708,0
728,0,-9.779475117920391,6.627529498125412,0
729,0,8.795208676356514,6.611323609455225,0
730,35,36.38705177942202,6.591834790640158,0
731,0,11.16972016794793,6.679710642486048,0
732,0,-8.04956246234687,6.732915934602367,0
733,32,25.686571625397658,6.718531329143386,0
734,10,12.832566246880033,6.592585277264743,0
735,10,23.239960535868914,6.732695995585897,0
736,16,20.619752199436526,6.76792567336116,0
737,28,29.177631687413253,6.6525033916292315,0
738,14,9.589920983943461,6.604809655139936,0
739,40,32.4110328055689,6.693400622637634,0
740,0,3.0627855521693377,6.708221000713808,0
741,30,23.72254218909623,6.676667587984916,0
742,0,-5.48281481542201,6.703982500952529,0
743,11,13.570940073231053,6.676269747160464,0
744,23,17.67261540260113,6.711907136380807,0
745,48,36.83595289675081,6.826285580455658,0
746,33,33.06359883091157,6.66356271493791,0
747,0,2.895923443638482,6.505845280227324,0
748,10,16.644766600401894,6.526937461181123,0
749,52,32.42335123845808,6.757507753232028,0
750,4,14.666477610625869,6.721528939276103,0
751,2,-0.24539656198097148,6.745027499578141,0
752,0,7.904707539433634,6.8331094479035475,0
753,0,14.193188671938163,6.978921459389102,0
754,15,23.0340273334213,7.006659196617301,0
755,0,4.908723077367126,6.943370818212221,0
756,30,25.288661388931512,6.688044475832035,0
757,3,12.432070183464944,6.706671593356724,0
758,41,24.539593157447246,6.791726776545673,0
759,5,3.0626522978648456,6.802586551528066,0
760,17,20.651687086025994,6.698021301530974,0
761,25,30.3937701293518,6.687313793392531,0
762,2,2.573824301419343,6.564367349781544,0
763,0,7.2828234755495505,6.557407508327064,0
764,4,16.00553644173116,6.592104759313614,0
765,7,11.687702265416196,6.612310265319837,0
766,0,-10.93574822897748,6.666415635370226,0
767,46,32.420881658909394,6.809096041876662,0
768,0,-1.1917252525120468,6.783701215092137,0
769,0,15.690232279396428,6.907395496007308,0
770,32,20.221994185219312,6.975160637965037,0
771,23,26.832573839669983,6.9537640724907614,0
772,0,8.899779288552658,7.0425681533993245,0
773,3,18.523859443111416,7.113930129045488,0
774,26,31.305431980025215,7.169471067983219,0
775,18,23.54739566680688,7.150455713140905,0
776,5,1.8458624503843097,7.179081834785696,0
777,29,29.38273724408533,7.118008492651747,0
778,0,3.9394288456337545,6.93647253390705,0
779,51,30.230289353946795,7.0593469475139,0
780,1,4.449162548201382,6.995385086799368,0
781,3,2.3110345742342897,6.753271594181534,0
782,0,2.8179927809248273,6.702637201007869,0
783,16,11.687702265416196,6.717158573634032,0
784,3,0.6559825247755011,6.739986353261284,0
785,0,1.8434679937076126,6.696614323579828,0
786,4,-6.229294294744591,6.7571887727290605,0
787,40,38.418874696863384,6.753595064829331,0
788,22,32.7276709210452,6.77110699360429,0
789,0,0.9987744365672828,6.765963098399308,0
790,0,-12.168447345774666,6.849010130633448,0
791,2,1.4190576739055345,6.662068415445416,0
792,12,17.411701143961906,6.613663105747337,0
793,27,21.235425169987735,6.646892897288788,0
794,34,30.133406786783294,6.57122015647318,0
795,11,10.787195487238055,6.401849168134466,0
796,3,7.003460638960931,6.404514222207249,0
797,24,27.904050541971834,6.3565864028715096,0
798,44,44.64396021231747,6.311650388922298,0
799,8,12.637277632760924,6.33528880365377,0
800,7,22.235009490285517,6.483203170906073,0
801,1,-4.186219482341503,6.547671038414714,0
802,0,-1.4632495625057693,6.461197487539275,0
803,42,41.78042866788393,6.270531634033159,0
804,5,6.0808436835929935,6.1726193377987215,0
805,33,32.76975194207853,6.10806086503205,0
806,21,26.68110546420824,6.157153689979611,0
807,8,7.127857496994169,6.090045677363205,0
808,42,34.67517787858176,6.059362514906928,0
809,35,37.26847427657626,5.977778334909675,0
810,0,3.2643683336491183,6.001244791837513,0
811,0,-5.843987098780488,5.93467312847292,0
812,10,1.3241338767202002,5.942501924234582,0
813,0,-8.832740558683117,5.973993326535592,0
814,25,30.820432755929758,6.011341657898713,0
815,40,25.21482720124788,6.030656811184754,0
816,8,17.888961550772102,6.096521928076448,0
817,0,-5.103921674061748,6.1456005529095545,0
818,56,52.972432344877795,6.128319160897876,0
819,9,11.108116221222463,6.059808523732767,0
820,43,25.64502352523876,6.238460910265166,0
821,0,4.493078263666391,6.216156165924699,0
822,0,9.18103947121844,6.262383974122154,0
823,32,26.77344232435383,6.295579194152343,0
824,36,23.672397939202337,6.383081912444828,0
825,3,-5.587323124533331,6.35087286271088,0
826,12,15.453686239727917,6.393248955321084,0
827,39,30.176507006963845,6.467343574688556,0
828,45,37.97698016449865,6.4720717401273,0
829,39,27.446588998951867,6.3717812681211266,0
830,15,10.268711400468632,6.297591405482445,0
831,32,25.54154657519485,6.350254616267748,0
832,31,25.850508301230615,6.315814418259444,0
833,9,3.268344266094539,6.210045256534035,0
834,0,-8.656364052393759,6.21782446552119,0
835,4,9.174074754831917,6.221141361489501,0
836,20,26.75072468555512,6.246633687420584,0
837,48,38.45056238784485,6.248100780279211,0
838,51,42.638003545465544,6.1468706504289825,0
839,36,31.767821356198656,6.17555603719981,0
840,8,7.722362797510263,6.1333804136556065,0
841,22,15.12076520569671,6.1519487219675,0
842,34,32.03574770749543,6.169329071856065,0
843,26,22.67611546473544,6.119842335102502,0
844,20,26.00160850384996,6.044793235878988,0
845,14,15.632804504553329,6.006607013868202,0
846,49,36.589604790223675,6.025040101128188,0
847,0,16.676835815742432,6.063761569561336,0
848,0,7.956582842708162,6.148322289438787,0
849,19,12.597577978381096,6.032224661216569,0
850,7,14.331415266923878,5.976642279368358,0
851,8,14.24107784403212,6.006748579422885,0
852,12,11.686183062953818,5.899424050029054,0
853,0,-0.5242097140651083,5.711928428415975,0
854,3,0.5174845065032585,5.676641972334369,0
855,2,14.567982912757255,5.764399312908749,0
856,25,24.17261165898846,5.735314947801197,0
857,11,10.796189324681102,5.733078365691616,0
858,3,7.830113347961637,5.744211921970715,0
859,7,-4.269928753362983,5.625464648312087,0
860,4,8.28168677659508,5.635871201167008,0
861,14,16.15442016532213,5.654189385411463,0
862,0,-5.033400855082313,5.681881986338432,0
863,1,5.918457029983275,5.689458977530926,0
864,21,27.43001141439605,5.74053390177057,0
865,34,25.610270623474072,5.822362169055799,0
866,8,-0.3300284121710959,5.79862134552363,0
867,14,26.632421583003346,5.936762549021964,0
868,2,2.4882700444719195,5.8087700380647975,0
869,26,21.853755628383098,5.848113412252919,0
870,25,25.539152118518153,5.702747221912212,0
871,43,42.959820023298064,5.695987692544805,0
872,25,25.29717977854694,5.632056175477118,0
873,4,14.363049781930632,5.689537112376098,0
874,15,26.27489315964313,5.782140861706428,0
875,23,22.84285130679298,5.781445163961992,0
876,17,20.32699306303537,5.772989319262922,0
877,0,5.424696879152814,5.791997398477685,0
878,25,15.042167693462003,5.908420799655441,0
879,0,-8.600692755536084,5.9579634886901305,0
