job_gpu,total_free,queue_length,running_jobs,max_free_node,variance_free,can_fit_now,gpu_fit_ratio,fragmentation,queue_pressure,node_availability,avg_free_per_node,wait_time
3,2,14,5,1,0.1875,0,0.6666664444445185,0.7500000624999844,14.0,0.0,0.25,30
1,8,24,7,3,1.25,1,7.9999920000080005,0.2500001874999531,2.6666666666666665,0.5,1.0,1
2,0,25,7,0,0.0,0,0.0,1.0,50.0,0.0,0.0,11
1,8,23,7,3,1.25,1,7.9999920000080005,0.2500001874999531,2.5555555555555554,0.5,1.0,0
2,0,22,7,0,0.0,0,0.0,1.0,44.0,0.0,0.0,5
1,0,22,9,0,0.0,0,0.0,1.0,22.0,0.0,0.0,8
6,6,14,5,3,1.1875,1,0.9999998333333611,0.2500001874999531,12.0,0.0,0.75,36
1,0,21,9,0,0.0,0,0.0,1.0,21.0,0.0,0.0,6
7,0,12,6,0,0.0,0,0.0,1.0,84.0,0.0,0.0,40
2,0,23,9,0,0.0,0,0.0,1.0,46.0,0.0,0.0,10
6,6,15,5,3,1.1875,1,0.9999998333333611,0.2500001874999531,12.857142857142858,0.0,0.75,39
3,0,20,7,0,0.0,0,0.0,1.0,60.0,0.0,0.0,18
4,2,15,5,1,0.1875,0,0.49999987500003124,0.7500000624999844,20.0,0.0,0.25,36
3,0,24,7,0,0.0,0,0.0,1.0,72.0,0.0,0.0,23
7,2,13,5,1,0.1875,0,0.285714244897965,0.7500000624999844,30.333333333333332,0.0,0.25,52
4,8,17,4,3,1.25,1,1.999999500000125,0.2500001874999531,7.555555555555555,0.0,1.0,47
7,1,18,5,1,0.109375,0,0.1428571224489825,0.7500000624999844,63.0,0.0,0.125,49
3,6,23,7,2,0.6875,1,1.9999993333335555,0.5000001249999688,9.857142857142858,0.0,0.75,19
6,7,20,4,4,1.859375,1,1.1666664722222546,2.499999375293882e-07,15.0,0.0,0.875,50
4,0,25,9,0,0.0,0,0.0,1.0,100.0,0.0,0.0,19
7,1,19,5,1,0.109375,0,0.1428571224489825,0.7500000624999844,66.5,0.0,0.125,48
5,2,19,6,2,0.4375,0,0.399999920000016,0.5000001249999688,31.666666666666668,0.0,0.25,42
6,8,20,4,3,1.25,1,1.3333331111111482,0.2500001874999531,13.333333333333334,0.0,1.0,60
7,8,19,4,3,1.25,1,1.14285697959186,0.2500001874999531,14.777777777777779,0.0,1.0,54
7,8,20,5,4,2.0,1,1.14285697959186,2.499999375293882e-07,15.555555555555555,0.0,1.0,54
5,0,21,7,0,0.0,0,0.0,1.0,105.0,0.0,0.0,53
6,0,23,7,0,0.0,0,0.0,1.0,138.0,0.0,0.0,54
6,0,20,6,0,0.0,0,0.0,1.0,120.0,0.0,0.0,59
5,6,24,7,2,0.6875,1,1.199999760000048,0.5000001249999688,17.142857142857142,0.0,0.75,49
8,2,26,6,1,0.1875,0,0.24999996875000394,0.7500000624999844,69.33333333333333,0.0,0.25,57
5,0,26,7,0,0.0,0,0.0,1.0,130.0,0.0,0.0,53
5,0,26,9,0,0.0,0,0.0,1.0,130.0,0.0,0.0,55
6,0,24,9,0,0.0,0,0.0,1.0,144.0,0.0,0.0,54
8,0,22,7,0,0.0,0,0.0,1.0,176.0,0.0,0.0,59
6,28,1,1,4,1.75,1,4.6666658888890185,2.499999375293882e-07,0.20689655172413793,0.0,3.5,0
4,32,0,0,4,0.0,1,7.9999980000005,2.499999375293882e-07,0.0,1.0,4.0,0
2,28,0,1,4,1.75,1,13.9999930000035,2.499999375293882e-07,0.0,0.875,3.5,0
5,1,1,7,1,0.109375,0,0.199999960000008,0.7500000624999844,2.5,0.0,0.125,1
3,6,2,7,4,1.9375,1,1.9999993333335555,2.499999375293882e-07,0.8571428571428571,0.125,0.75,2
1,2,7,8,2,0.4375,1,1.9999980000020001,0.5000001249999688,2.3333333333333335,0.125,0.25,0
5,20,0,3,4,3.75,1,3.99999920000016,2.499999375293882e-07,0.0,0.0,2.5,0
1,1,2,7,1,0.109375,1,0.9999990000010001,0.7500000624999844,1.0,0.125,0.125,0
2,2,7,8,1,0.1875,1,0.99999950000025,0.7500000624999844,4.666666666666667,0.0,0.25,0
3,1,2,8,1,0.109375,0,0.33333322222225925,0.7500000624999844,3.0,0.0,0.125,6
7,15,0,4,4,3.609375,1,2.1428568367347376,2.499999375293882e-07,0.0,0.0,1.875,0
3,8,0,5,4,3.0,1,2.666665777778074,2.499999375293882e-07,0.0,0.25,1.0,0
4,1,3,8,1,0.109375,0,0.24999993750001562,0.7500000624999844,6.0,0.0,0.125,8
4,5,0,6,4,1.734375,1,1.249999687500078,2.499999375293882e-07,0.0,0.125,0.625,0
7,5,1,6,4,1.734375,0,0.7142856122449125,2.499999375293882e-07,1.1666666666666667,0.0,0.625,14
1,7,6,6,3,0.859375,1,6.9999930000070005,0.2500001874999531,0.75,0.625,0.875,2
2,7,5,6,3,1.609375,1,3.499998250000875,0.2500001874999531,1.25,0.25,0.875,2
3,6,9,8,3,1.6875,1,1.9999993333335555,0.2500001874999531,3.857142857142857,0.25,0.75,0
6,5,7,7,4,1.734375,0,0.8333331944444675,2.499999375293882e-07,7.0,0.0,0.625,12
4,5,6,7,4,1.734375,1,1.249999687500078,2.499999375293882e-07,4.0,0.125,0.625,8
8,1,4,8,1,0.109375,0,0.12499998437500197,0.7500000624999844,16.0,0.0,0.125,16
7,1,7,9,1,0.109375,0,0.1428571224489825,0.7500000624999844,24.5,0.0,0.125,10
7,1,8,9,1,0.109375,0,0.1428571224489825,0.7500000624999844,28.0,0.0,0.125,21
4,7,6,4,3,1.609375,1,1.7499995625001092,0.2500001874999531,3.0,0.0,0.875,2
5,0,6,7,0,0.0,0,0.0,1.0,30.0,0.0,0.0,14
8,1,5,8,1,0.109375,0,0.12499998437500197,0.7500000624999844,20.0,0.0,0.125,27
6,4,4,5,3,1.0,0,0.6666665555555741,0.2500001874999531,4.8,0.0,0.5,7
1,7,5,4,3,1.609375,1,6.9999930000070005,0.2500001874999531,0.625,0.375,0.875,1
1,9,4,5,3,1.609375,1,8.999991000009,0.2500001874999531,0.4,0.5,1.125,3
5,1,3,7,1,0.109375,0,0.199999960000008,0.7500000624999844,7.5,0.0,0.125,11
3,2,3,6,2,0.4375,0,0.6666664444445185,0.5000001249999688,3.0,0.0,0.25,1
3,0,4,7,0,0.0,0,0.0,1.0,12.0,0.0,0.0,1
4,0,3,7,0,0.0,0,0.0,1.0,12.0,0.0,0.0,8
6,6,6,4,3,1.6875,1,0.9999998333333611,0.2500001874999531,5.142857142857143,0.0,0.75,14
1,0,6,8,0,0.0,0,0.0,1.0,6.0,0.0,0.0,3
1,2,8,7,1,0.1875,1,1.9999980000020001,0.7500000624999844,2.6666666666666665,0.25,0.25,0
6,0,5,8,0,0.0,0,0.0,1.0,30.0,0.0,0.0,11
8,2,2,6,2,0.4375,0,0.24999996875000394,0.5000001249999688,5.333333333333333,0.0,0.25,12
7,4,5,6,1,0.25,0,0.57142848979593,0.7500000624999844,7.0,0.0,0.5,12
7,0,7,8,0,0.0,0,0.0,1.0,49.0,0.0,0.0,16
2,2,9,7,1,0.1875,1,0.99999950000025,0.7500000624999844,6.0,0.0,0.25,3
8,0,4,8,0,0.0,0,0.0,1.0,32.0,0.0,0.0,15
6,2,6,7,1,0.1875,0,0.33333327777778704,0.7500000624999844,12.0,0.0,0.25,18
1,7,16,4,3,1.609375,1,6.9999930000070005,0.2500001874999531,2.0,0.375,0.875,5
7,0,9,8,0,0.0,0,0.0,1.0,63.0,0.0,0.0,20
2,1,10,7,1,0.109375,0,0.499999750000125,0.7500000624999844,10.0,0.0,0.125,14
4,2,7,7,1,0.1875,0,0.49999987500003124,0.7500000624999844,9.333333333333334,0.0,0.25,22
8,0,8,8,0,0.0,0,0.0,1.0,64.0,0.0,0.0,18
2,1,9,7,1,0.109375,0,0.499999750000125,0.7500000624999844,9.0,0.0,0.125,13
7,9,10,6,3,1.359375,1,1.2857141020408425,0.2500001874999531,7.0,0.0,1.125,22
6,1,9,8,1,0.109375,0,0.16666663888889352,0.7500000624999844,27.0,0.0,0.125,21
1,2,15,7,1,0.1875,1,1.9999980000020001,0.7500000624999844,5.0,0.25,0.25,3
1,0,13,6,0,0.0,0,0.0,1.0,13.0,0.0,0.0,3
2,8,13,6,3,1.5,1,3.999998000001,0.2500001874999531,2.888888888888889,0.25,1.0,0
2,2,14,7,1,0.1875,1,0.99999950000025,0.7500000624999844,9.333333333333334,0.0,0.25,0
1,8,18,7,3,1.75,1,7.9999920000080005,0.2500001874999531,2.0,0.375,1.0,0
3,1,15,5,1,0.109375,0,0.33333322222225925,0.7500000624999844,22.5,0.0,0.125,23
4,1,14,5,1,0.109375,0,0.24999993750001562,0.7500000624999844,28.0,0.0,0.125,19
6,8,13,5,3,0.75,1,1.3333331111111482,0.2500001874999531,8.666666666666666,0.0,1.0,29
6,7,9,6,3,1.109375,1,1.1666664722222546,0.2500001874999531,6.75,0.0,0.875,26
6,8,11,5,3,0.75,1,1.3333331111111482,0.2500001874999531,7.333333333333333,0.0,1.0,26
3,8,17,7,3,1.75,1,2.666665777778074,0.2500001874999531,5.666666666666667,0.25,1.0,12
7,8,12,5,3,0.75,1,1.14285697959186,0.2500001874999531,9.333333333333334,0.0,1.0,33
4,0,14,6,0,0.0,0,0.0,1.0,56.0,0.0,0.0,26
6,1,13,5,1,0.109375,0,0.16666663888889352,0.7500000624999844,39.0,0.0,0.125,39
5,0,12,8,0,0.0,0,0.0,1.0,60.0,0.0,0.0,27
7,0,15,5,0,0.0,0,0.0,1.0,105.0,0.0,0.0,35
3,1,14,9,1,0.109375,0,0.33333322222225925,0.7500000624999844,21.0,0.0,0.125,15
5,0,15,8,0,0.0,0,0.0,1.0,75.0,0.0,0.0,31
6,0,15,6,0,0.0,0,0.0,1.0,90.0,0.0,0.0,38
1,7,15,5,3,0.859375,1,6.9999930000070005,0.2500001874999531,1.875,0.625,0.875,15
7,0,15,6,0,0.0,0,0.0,1.0,105.0,0.0,0.0,38
1,0,18,6,0,0.0,0,0.0,1.0,18.0,0.0,0.0,4
2,0,16,6,0,0.0,0,0.0,1.0,32.0,0.0,0.0,16
7,0,12,8,0,0.0,0,0.0,1.0,84.0,0.0,0.0,42
1,10,18,5,3,1.9375,1,9.999990000010001,0.2500001874999531,1.6363636363636365,0.5,1.25,10
4,4,17,7,3,1.0,1,0.9999997500000625,0.2500001874999531,13.6,0.0,0.5,40
3,0,15,8,0,0.0,0,0.0,1.0,45.0,0.0,0.0,14
1,10,17,5,3,1.9375,1,9.999990000010001,0.2500001874999531,1.5454545454545454,0.5,1.25,10
8,4,16,7,3,1.0,0,0.4999999375000079,0.2500001874999531,25.6,0.0,0.5,45
6,2,13,7,1,0.1875,0,0.33333327777778704,0.7500000624999844,26.0,0.0,0.25,42
7,0,16,10,0,0.0,0,0.0,1.0,112.0,0.0,0.0,45
8,4,17,5,3,1.0,0,0.4999999375000079,0.2500001874999531,27.2,0.0,0.5,45
3,0,20,8,0,0.0,0,0.0,1.0,60.0,0.0,0.0,17
3,2,18,9,2,0.4375,0,0.6666664444445185,0.5000001249999688,18.0,0.0,0.25,16
4,0,18,6,0,0.0,0,0.0,1.0,72.0,0.0,0.0,42
1,7,16,5,3,0.859375,1,6.9999930000070005,0.2500001874999531,2.0,0.625,0.875,9
6,12,18,4,4,2.25,1,1.9999996666667221,2.499999375293882e-07,8.307692307692308,0.0,1.5,44
6,3,17,5,3,0.984375,0,0.49999991666668053,0.2500001874999531,25.5,0.0,0.375,45
4,0,17,8,0,0.0,0,0.0,1.0,68.0,0.0,0.0,33
4,3,20,5,1,0.234375,0,0.7499998125000469,0.7500000624999844,20.0,0.0,0.375,18
4,2,17,9,2,0.4375,0,0.49999987500003124,0.5000001249999688,22.666666666666668,0.0,0.25,27
7,0,17,6,0,0.0,0,0.0,1.0,119.0,0.0,0.0,47
5,6,17,8,3,0.9375,1,1.199999760000048,0.2500001874999531,12.142857142857142,0.0,0.75,39
8,0,16,8,0,0.0,0,0.0,1.0,128.0,0.0,0.0,49
5,0,18,8,0,0.0,0,0.0,1.0,90.0,0.0,0.0,42
8,0,17,6,0,0.0,0,0.0,1.0,136.0,0.0,0.0,56
6,7,18,5,3,0.859375,1,1.1666664722222546,0.2500001874999531,13.5,0.0,0.875,48
7,0,19,8,0,0.0,0,0.0,1.0,133.0,0.0,0.0,52
5,0,18,6,0,0.0,0,0.0,1.0,90.0,0.0,0.0,37
8,0,17,6,0,0.0,0,0.0,1.0,136.0,0.0,0.0,38
6,7,17,5,3,0.859375,1,1.1666664722222546,0.2500001874999531,12.75,0.0,0.875,38
4,13,22,4,4,1.734375,1,3.2499991875002032,2.499999375293882e-07,6.285714285714286,0.125,1.625,37
7,0,21,6,0,0.0,0,0.0,1.0,147.0,0.0,0.0,44
8,0,19,6,0,0.0,0,0.0,1.0,152.0,0.0,0.0,42
7,0,20,6,0,0.0,0,0.0,1.0,140.0,0.0,0.0,43
5,9,22,4,3,1.359375,1,1.799999640000072,0.2500001874999531,11.0,0.0,1.125,34
5,13,23,4,4,1.734375,1,2.599999480000104,2.499999375293882e-07,8.214285714285714,0.0,1.625,44
8,9,23,4,3,1.359375,1,1.1249998593750177,0.2500001874999531,18.4,0.0,1.125,51
5,32,0,0,4,0.0,1,6.399998720000256,2.499999375293882e-07,0.0,0.0,4.0,0
7,27,0,1,4,1.734375,1,3.857142306122528,2.499999375293882e-07,0.0,0.0,3.375,0
6,23,1,3,4,2.859375,1,3.8333326944445507,2.499999375293882e-07,0.25,0.0,2.875,0
1,20,0,2,4,3.75,1,19.999980000020003,2.499999375293882e-07,0.0,0.625,2.5,0
6,11,0,6,4,3.234375,1,1.8333330277778286,2.499999375293882e-07,0.0,0.0,1.375,0
2,13,0,5,4,3.484375,1,6.499996750001625,2.499999375293882e-07,0.0,0.375,1.625,0
5,28,0,2,4,1.0,1,5.599998880000224,2.499999375293882e-07,0.0,0.0,3.5,0
3,24,0,2,4,2.25,1,7.999997333334222,2.499999375293882e-07,0.0,0.75,3.0,0
4,23,0,3,4,2.859375,1,5.749998562500359,2.499999375293882e-07,0.0,0.625,2.875,0
6,2,1,8,2,0.4375,0,0.33333327777778704,0.5000001249999688,2.0,0.0,0.25,4
1,5,0,7,4,1.734375,1,4.999995000005001,2.499999375293882e-07,0.0,0.25,0.625,0
2,4,1,6,2,0.5,1,1.9999990000005,0.5000001249999688,0.4,0.125,0.5,0
1,2,2,7,2,0.4375,1,1.9999980000020001,0.5000001249999688,0.6666666666666666,0.125,0.25,0
8,10,0,7,4,2.6875,1,1.2499998437500197,2.499999375293882e-07,0.0,0.0,1.25,0
7,10,1,7,4,2.6875,1,1.428571224489825,2.499999375293882e-07,0.6363636363636364,0.0,1.25,5
5,4,2,6,2,0.5,0,0.799999840000032,0.5000001249999688,2.0,0.0,0.5,3
4,1,4,8,1,0.109375,0,0.24999993750001562,0.7500000624999844,8.0,0.0,0.125,8
5,3,8,6,1,0.234375,0,0.599999880000024,0.7500000624999844,10.0,0.0,0.375,3
4,4,3,6,2,0.5,1,0.9999997500000625,0.5000001249999688,2.4,0.0,0.5,9
4,1,3,8,1,0.109375,0,0.24999993750001562,0.7500000624999844,6.0,0.0,0.125,4
8,7,3,6,4,1.859375,0,0.8749998906250137,2.499999375293882e-07,3.0,0.0,0.875,13
6,2,3,7,2,0.4375,0,0.33333327777778704,0.5000001249999688,6.0,0.0,0.25,12
2,2,8,6,2,0.4375,1,0.99999950000025,0.5000001249999688,5.333333333333333,0.125,0.25,0
3,12,10,4,4,2.25,1,3.999998666667111,2.499999375293882e-07,2.3076923076923075,0.375,1.5,5
7,1,5,8,1,0.109375,0,0.1428571224489825,0.7500000624999844,17.5,0.0,0.125,22
6,0,10,7,0,0.0,0,0.0,1.0,60.0,0.0,0.0,6
4,0,9,7,0,0.0,0,0.0,1.0,36.0,0.0,0.0,5
3,1,8,6,1,0.109375,0,0.33333322222225925,0.7500000624999844,12.0,0.0,0.125,11
1,6,10,6,3,1.1875,1,5.999994000006001,0.2500001874999531,1.4285714285714286,0.375,0.75,0
1,6,9,7,3,1.1875,1,5.999994000006001,0.2500001874999531,1.2857142857142858,0.375,0.75,0
8,0,6,8,0,0.0,0,0.0,1.0,48.0,0.0,0.0,28
7,1,6,8,1,0.109375,0,0.1428571224489825,0.7500000624999844,21.0,0.0,0.125,25
2,0,9,7,0,0.0,0,0.0,1.0,18.0,0.0,0.0,1
8,7,7,7,4,1.609375,0,0.8749998906250137,2.499999375293882e-07,7.0,0.0,0.875,29
8,0,7,8,0,0.0,0,0.0,1.0,56.0,0.0,0.0,36
7,0,8,7,0,0.0,0,0.0,1.0,56.0,0.0,0.0,31
4,4,9,6,3,1.0,1,0.9999997500000625,0.2500001874999531,7.2,0.0,0.5,0
1,8,13,5,3,1.75,1,7.9999920000080005,0.2500001874999531,1.4444444444444444,0.375,1.0,8
8,3,9,6,1,0.234375,0,0.3749999531250059,0.7500000624999844,18.0,0.0,0.375,44
1,3,12,5,1,0.234375,1,2.9999970000030003,0.7500000624999844,3.0,0.375,0.375,9
3,4,10,5,3,1.0,1,1.333332888889037,0.2500001874999531,6.0,0.125,0.5,2
4,0,14,6,0,0.0,0,0.0,1.0,56.0,0.0,0.0,13
8,12,11,4,4,2.25,1,1.4999998125000236,2.499999375293882e-07,6.769230769230769,0.0,1.5,44
7,6,8,7,3,1.1875,0,0.857142734693895,0.2500001874999531,8.0,0.0,0.75,29
2,7,17,5,2,0.859375,1,3.499998250000875,0.5000001249999688,4.25,0.375,0.875,12
8,6,11,6,3,1.1875,0,0.7499999062500118,0.2500001874999531,12.571428571428571,0.0,0.75,35
7,6,10,7,3,1.1875,0,0.857142734693895,0.2500001874999531,10.0,0.0,0.75,34
2,0,15,7,0,0.0,0,0.0,1.0,30.0,0.0,0.0,10
5,0,9,8,0,0.0,0,0.0,1.0,45.0,0.0,0.0,33
2,1,15,6,1,0.109375,0,0.499999750000125,0.7500000624999844,15.0,0.0,0.125,6
8,4,11,5,3,1.0,0,0.4999999375000079,0.2500001874999531,17.6,0.0,0.5,37
7,0,8,7,0,0.0,0,0.0,1.0,56.0,0.0,0.0,35
5,7,15,5,2,0.859375,1,1.399999720000056,0.5000001249999688,9.375,0.0,0.875,35
1,1,20,6,1,0.109375,1,0.9999990000010001,0.7500000624999844,10.0,0.125,0.125,0
2,2,18,9,2,0.4375,1,0.99999950000025,0.5000001249999688,12.0,0.125,0.25,0
2,1,16,6,1,0.109375,0,0.499999750000125,0.7500000624999844,16.0,0.0,0.125,10
5,2,11,6,1,0.1875,0,0.399999920000016,0.7500000624999844,18.333333333333332,0.0,0.25,39
1,8,21,6,3,1.0,1,7.9999920000080005,0.2500001874999531,2.3333333333333335,0.625,1.0,4
1,7,22,6,3,1.109375,1,6.9999930000070005,0.2500001874999531,2.75,0.5,0.875,1
7,8,12,5,3,1.75,1,1.14285697959186,0.2500001874999531,9.333333333333334,0.0,1.0,39
1,1,18,8,1,0.109375,1,0.9999990000010001,0.7500000624999844,9.0,0.125,0.125,0
6,2,17,5,2,0.4375,0,0.33333327777778704,0.5000001249999688,34.0,0.0,0.25,44
7,8,14,5,3,1.75,1,1.14285697959186,0.2500001874999531,10.88888888888889,0.0,1.0,39
5,7,16,5,2,0.859375,1,1.399999720000056,0.5000001249999688,10.0,0.0,0.875,40
3,2,20,6,2,0.4375,0,0.6666664444445185,0.5000001249999688,20.0,0.0,0.25,22
3,15,19,6,4,1.859375,1,4.999998333333888,2.499999375293882e-07,3.5625,0.375,1.875,19
4,0,13,5,0,0.0,0,0.0,1.0,52.0,0.0,0.0,38
7,0,16,7,0,0.0,0,0.0,1.0,112.0,0.0,0.0,45
3,0,14,5,0,0.0,0,0.0,1.0,42.0,0.0,0.0,29
4,0,20,7,0,0.0,0,0.0,1.0,80.0,0.0,0.0,32
4,1,14,6,1,0.109375,0,0.24999993750001562,0.7500000624999844,28.0,0.0,0.125,36
6,0,15,5,0,0.0,0,0.0,1.0,90.0,0.0,0.0,43
7,8,16,6,3,1.0,1,1.14285697959186,0.2500001874999531,12.444444444444445,0.0,1.0,46
1,3,21,6,2,0.484375,1,2.9999970000030003,0.5000001249999688,5.25,0.25,0.375,7
4,7,21,6,3,1.109375,1,1.7499995625001092,0.2500001874999531,10.5,0.0,0.875,11
4,7,20,5,3,1.609375,1,1.7499995625001092,0.2500001874999531,10.0,0.0,0.875,12
5,1,17,6,1,0.109375,0,0.199999960000008,0.7500000624999844,42.5,0.0,0.125,39
3,6,19,6,3,1.1875,1,1.9999993333335555,0.2500001874999531,8.142857142857142,0.125,0.75,8
8,1,18,6,1,0.109375,0,0.12499998437500197,0.7500000624999844,72.0,0.0,0.125,48
1,7,21,6,3,1.109375,1,6.9999930000070005,0.2500001874999531,2.625,0.5,0.875,0
6,1,19,6,1,0.109375,0,0.16666663888889352,0.7500000624999844,57.0,0.0,0.125,45
8,7,13,4,3,1.109375,0,0.8749998906250137,0.2500001874999531,13.0,0.0,0.875,57
1,0,23,8,0,0.0,0,0.0,1.0,23.0,0.0,0.0,1
6,1,19,6,1,0.109375,0,0.16666663888889352,0.7500000624999844,57.0,0.0,0.125,53
5,1,19,8,1,0.109375,0,0.199999960000008,0.7500000624999844,47.5,0.0,0.125,40
6,2,17,8,1,0.1875,0,0.33333327777778704,0.7500000624999844,34.0,0.0,0.25,42
5,7,20,6,3,1.109375,1,1.399999720000056,0.2500001874999531,12.5,0.0,0.875,17
7,0,21,7,0,0.0,0,0.0,1.0,147.0,0.0,0.0,51
8,3,17,8,3,0.984375,0,0.3749999531250059,0.2500001874999531,34.0,0.0,0.375,40
2,4,21,7,3,1.0,1,1.9999990000005,0.2500001874999531,8.4,0.125,0.5,25
6,2,19,8,1,0.1875,0,0.33333327777778704,0.7500000624999844,38.0,0.0,0.25,46
3,0,19,8,0,0.0,0,0.0,1.0,57.0,0.0,0.0,27
5,0,21,8,0,0.0,0,0.0,1.0,105.0,0.0,0.0,30
1,0,24,8,0,0.0,0,0.0,1.0,24.0,0.0,0.0,21
7,8,20,6,3,1.25,1,1.14285697959186,0.2500001874999531,15.555555555555555,0.0,1.0,53
4,4,25,7,2,0.75,1,0.9999997500000625,0.5000001249999688,20.0,0.0,0.5,34
6,2,20,7,2,0.4375,0,0.33333327777778704,0.5000001249999688,40.0,0.0,0.25,52
5,0,25,7,0,0.0,0,0.0,1.0,125.0,0.0,0.0,34
2,0,22,8,0,0.0,0,0.0,1.0,44.0,0.0,0.0,34
7,2,18,8,1,0.1875,0,0.285714244897965,0.7500000624999844,42.0,0.0,0.25,53
4,16,25,5,4,2.0,1,3.99999900000025,2.499999375293882e-07,5.882352941176471,0.25,2.0,34
6,4,20,7,3,1.0,0,0.6666665555555741,0.2500001874999531,24.0,0.0,0.5,43
7,4,19,6,3,1.0,0,0.57142848979593,0.2500001874999531,26.6,0.0,0.5,54
8,7,21,5,3,1.609375,0,0.8749998906250137,0.2500001874999531,21.0,0.0,0.875,54
8,0,20,7,0,0.0,0,0.0,1.0,160.0,0.0,0.0,60
8,4,20,6,3,1.0,0,0.4999999375000079,0.2500001874999531,32.0,0.0,0.5,57
8,0,24,7,0,0.0,0,0.0,1.0,192.0,0.0,0.0,59
7,6,24,8,3,1.1875,0,0.857142734693895,0.2500001874999531,24.0,0.0,0.75,53
7,0,24,9,0,0.0,0,0.0,1.0,168.0,0.0,0.0,54
4,24,0,1,4,3.0,1,5.999998500000375,2.499999375293882e-07,0.0,0.75,3.0,0
8,32,0,0,4,0.0,1,3.999999500000063,2.499999375293882e-07,0.0,0.0,4.0,0
2,20,0,2,4,3.75,1,9.9999950000025,2.499999375293882e-07,0.0,0.625,2.5,0
2,18,0,3,4,3.4375,1,8.99999550000225,2.499999375293882e-07,0.0,0.625,2.25,0
2,16,0,4,4,4.0,1,7.999996000002,2.499999375293882e-07,0.0,0.5,2.0,0
7,18,0,4,4,3.1875,1,2.571428204081685,2.499999375293882e-07,0.0,0.0,2.25,0
3,8,0,6,4,3.0,1,2.666665777778074,2.499999375293882e-07,0.0,0.25,1.0,0
3,19,0,4,4,2.984375,1,6.333331222222926,2.499999375293882e-07,0.0,0.5,2.375,0
6,13,1,4,4,2.484375,1,2.1666663055556157,2.499999375293882e-07,0.42857142857142855,0.0,1.625,0
4,6,1,7,3,1.1875,1,1.4999996250000938,0.2500001874999531,0.5714285714285714,0.0,0.75,1
5,6,2,7,3,1.1875,1,1.199999760000048,0.2500001874999531,1.4285714285714286,0.0,0.75,2
2,6,3,7,3,1.1875,1,2.99999850000075,0.2500001874999531,0.8571428571428571,0.25,0.75,2
5,8,2,6,4,1.75,1,1.599999680000064,2.499999375293882e-07,1.1111111111111112,0.0,1.0,1
5,4,2,7,3,1.0,0,0.799999840000032,0.2500001874999531,2.0,0.0,0.5,3
3,8,1,6,4,1.75,1,2.666665777778074,2.499999375293882e-07,0.3333333333333333,0.125,1.0,0
4,1,5,8,1,0.109375,0,0.24999993750001562,0.7500000624999844,10.0,0.0,0.125,4
3,13,0,4,4,2.484375,1,4.33333188888937,2.499999375293882e-07,0.0,0.25,1.625,0
3,4,0,6,4,1.75,1,1.333332888889037,2.499999375293882e-07,0.0,0.125,0.5,0
2,4,1,6,4,1.75,1,1.9999990000005,2.499999375293882e-07,0.4,0.125,0.5,1
8,6,4,7,3,1.1875,0,0.7499999062500118,0.2500001874999531,4.571428571428571,0.0,0.75,10
1,4,7,8,3,1.0,1,3.9999960000040002,0.2500001874999531,1.4,0.25,0.5,4
5,10,8,7,3,1.6875,1,1.99999960000008,0.2500001874999531,3.6363636363636362,0.0,1.25,1
6,4,3,7,3,1.0,0,0.6666665555555741,0.2500001874999531,3.6,0.0,0.5,10
1,1,10,7,1,0.109375,1,0.9999990000010001,0.7500000624999844,5.0,0.125,0.125,0
4,7,10,6,3,1.109375,1,1.7499995625001092,0.2500001874999531,5.0,0.0,0.875,3
6,0,6,9,0,0.0,0,0.0,1.0,36.0,0.0,0.0,19
6,1,4,8,1,0.109375,0,0.16666663888889352,0.7500000624999844,12.0,0.0,0.125,12
6,7,9,7,3,1.109375,1,1.1666664722222546,0.2500001874999531,6.75,0.0,0.875,19
8,7,6,7,4,1.859375,0,0.8749998906250137,2.499999375293882e-07,6.0,0.0,0.875,17
2,5,11,6,3,0.984375,1,2.499998750000625,0.2500001874999531,3.6666666666666665,0.125,0.625,7
1,1,17,6,1,0.109375,1,0.9999990000010001,0.7500000624999844,8.5,0.125,0.125,0
6,0,5,9,0,0.0,0,0.0,1.0,30.0,0.0,0.0,18
1,6,19,6,3,1.1875,1,5.999994000006001,0.2500001874999531,2.7142857142857144,0.375,0.75,5
6,4,8,7,3,1.0,0,0.6666665555555741,0.2500001874999531,9.6,0.0,0.5,19
5,1,12,7,1,0.109375,0,0.199999960000008,0.7500000624999844,30.0,0.0,0.125,16
3,5,10,6,3,0.984375,1,1.6666661111112961,0.2500001874999531,5.0,0.125,0.625,9
1,0,24,8,0,0.0,0,0.0,1.0,24.0,0.0,0.0,3
7,0,7,9,0,0.0,0,0.0,1.0,49.0,0.0,0.0,30
4,7,15,5,3,1.609375,1,1.7499995625001092,0.2500001874999531,7.5,0.0,0.875,21
3,1,13,7,1,0.109375,0,0.33333322222225925,0.7500000624999844,19.5,0.0,0.125,22
2,6,20,6,3,1.1875,1,2.99999850000075,0.2500001874999531,5.714285714285714,0.25,0.75,17
3,1,14,7,1,0.109375,0,0.33333322222225925,0.7500000624999844,21.0,0.0,0.125,23
3,0,16,6,0,0.0,0,0.0,1.0,48.0,0.0,0.0,17
2,1,16,6,1,0.109375,0,0.499999750000125,0.7500000624999844,16.0,0.0,0.125,16
3,6,17,6,3,1.1875,1,1.9999993333335555,0.2500001874999531,7.285714285714286,0.125,0.75,21
